graphid	dburl	img_url	wiki_url
6743	http://dbpedia.org/resource/Sharpe's_Company	https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Sharpes_Company.jpg/220px-Sharpes_Company.jpg	https://en.wikipedia.org/wiki/Sharpe's_Company
6744	http://dbpedia.org/resource/Sharpe's_Devil	https://upload.wikimedia.org/wikipedia/en/thumb/0/02/SharpesDevil_cover.jpg/220px-SharpesDevil_cover.jpg	https://en.wikipedia.org/wiki/Sharpe's_Devil
6745	http://dbpedia.org/resource/Whale_Talk	https://upload.wikimedia.org/wikipedia/en/thumb/3/37/WhaleTalk.jpg/220px-WhaleTalk.jpg	https://en.wikipedia.org/wiki/Whale_Talk
6746	http://dbpedia.org/resource/The_Waves	https://upload.wikimedia.org/wikipedia/en/thumb/2/26/TheWaves.jpg/220px-TheWaves.jpg	https://en.wikipedia.org/wiki/The_Waves
6747	http://dbpedia.org/resource/A_Big_Boy_did_it_and_Ran_Away	https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Abigboydiditandranaway.jpg/220px-Abigboydiditandranaway.jpg	https://en.wikipedia.org/wiki/A_Big_Boy_did_it_and_Ran_Away
6748	http://dbpedia.org/resource/A_Fool's_Alphabet	https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/FoolsAlphabet.JPG/220px-FoolsAlphabet.JPG	https://en.wikipedia.org/wiki/A_Fool's_Alphabet
6749	http://dbpedia.org/resource/God_Bless_You,_Dr._Kevorkian	https://upload.wikimedia.org/wikipedia/en/thumb/6/68/GodBlessYouDrKevorkian.jpg/220px-GodBlessYouDrKevorkian.jpg	https://en.wikipedia.org/wiki/God_Bless_You,_Dr._Kevorkian
6750	http://dbpedia.org/resource/Adolf_Hitler:_My_Part_in_His_Downfall_(book)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Adolf_Hitler-_My_Part_in_His_Downfall_book.jpg/220px-Adolf_Hitler-_My_Part_in_His_Downfall_book.jpg	https://en.wikipedia.org/wiki/Adolf_Hitler:_My_Part_in_His_Downfall_(book)
6751	http://dbpedia.org/resource/Rounding_the_Mark	https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Roundingthemark.jpg/220px-Roundingthemark.jpg	https://en.wikipedia.org/wiki/Rounding_the_Mark
6752	http://dbpedia.org/resource/Gods_Behaving_Badly	https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Gods_Behaving_Badly.jpg/220px-Gods_Behaving_Badly.jpg	https://en.wikipedia.org/wiki/Gods_Behaving_Badly
6753	http://dbpedia.org/resource/Billy_Liar	https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Billy_Liar_Cover.jpg/220px-Billy_Liar_Cover.jpg	https://en.wikipedia.org/wiki/Billy_Liar
6754	http://dbpedia.org/resource/Brewer's_Rogues,_Villains_and_Eccentrics	https://upload.wikimedia.org/wikipedia/en/e/e2/Brewers.jpg	https://en.wikipedia.org/wiki/Brewer's_Rogues,_Villains_and_Eccentrics
6755	http://dbpedia.org/resource/Look_to_Windward	https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/IainMBanksLooktoWindward.jpg/220px-IainMBanksLooktoWindward.jpg	https://en.wikipedia.org/wiki/Look_to_Windward
6756	http://dbpedia.org/resource/Catilina's_Riddle	https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Saylor_roman_blood.jpg/220px-Saylor_roman_blood.jpg	https://en.wikipedia.org/wiki/Catilina's_Riddle
6757	http://dbpedia.org/resource/Divorcing_Jack_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Divorcing_Jack_Book.jpg/200px-Divorcing_Jack_Book.jpg	https://en.wikipedia.org/wiki/Divorcing_Jack_(novel)
6758	http://dbpedia.org/resource/The_Road	https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/The-road.jpg/220px-The-road.jpg	https://en.wikipedia.org/wiki/The_Road
6759	http://dbpedia.org/resource/How_the_Mind_Works	https://upload.wikimedia.org/wikipedia/en/e/eb/How_the_Mind_Works%2C_first_edition.jpg	https://en.wikipedia.org/wiki/How_the_Mind_Works
6760	http://dbpedia.org/resource/In_the_Place_of_Fallen_Leaves	https://upload.wikimedia.org/wikipedia/en/2/27/InThePlaceOfFallenLeaves.jpg	https://en.wikipedia.org/wiki/In_the_Place_of_Fallen_Leaves
6761	http://dbpedia.org/resource/Madame_Doubtfire	https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Madame_Doubtfire.JPG/220px-Madame_Doubtfire.JPG	https://en.wikipedia.org/wiki/Madame_Doubtfire
6762	http://dbpedia.org/resource/Missee_Lee	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Missee_Lee_cover.jpg/220px-Missee_Lee_cover.jpg	https://en.wikipedia.org/wiki/Missee_Lee
6763	http://dbpedia.org/resource/Mussolini:_His_Part_in_My_Downfall	https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/MussoliniHisPartInMyDownfall.jpg/220px-MussoliniHisPartInMyDownfall.jpg	https://en.wikipedia.org/wiki/Mussolini:_His_Part_in_My_Downfall
6764	http://dbpedia.org/resource/Specimen_Days	https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Specimen_days.jpg/220px-Specimen_days.jpg	https://en.wikipedia.org/wiki/Specimen_Days
6765	http://dbpedia.org/resource/The_Language_of_God:_A_Scientist_Presents_Evidence_for_Belief	https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Language_of_god_francis_collins.jpg/220px-Language_of_god_francis_collins.jpg	https://en.wikipedia.org/wiki/The_Language_of_God:_A_Scientist_Presents_Evidence_for_Belief
6766	http://dbpedia.org/resource/See_Delphi_and_Die	https://upload.wikimedia.org/wikipedia/en/thumb/2/25/SeeDelphiandDie.jpg/220px-SeeDelphiandDie.jpg	https://en.wikipedia.org/wiki/See_Delphi_and_Die
6767	http://dbpedia.org/resource/To_Have_and_to_Hold https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/To_have_to_hold_1900_front_cover.jpg/330px-To_have_to_hold_1900_front_cover.jpg   https://en.wikipedia.org/wiki/To_Have_and_to_Hold_(Johnston_novel)   		
6768	http://dbpedia.org/resource/Strip_Jack	https://upload.wikimedia.org/wikipedia/en/thumb/5/59/IanRankinStripJack.jpg/220px-IanRankinStripJack.jpg	https://en.wikipedia.org/wiki/Strip_Jack
6769	http://dbpedia.org/resource/The_Constant_Princess	https://upload.wikimedia.org/wikipedia/en/thumb/9/99/The_Constant_Princess.jpg/220px-The_Constant_Princess.jpg	https://en.wikipedia.org/wiki/The_Constant_Princess
6770	http://dbpedia.org/resource/The_Dead_Fathers_Club	https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/The_Dead_Fathers_Club.jpg/220px-The_Dead_Fathers_Club.jpg	https://en.wikipedia.org/wiki/The_Dead_Fathers_Club
6771	http://dbpedia.org/resource/Sleeping_with_the_Fishes    https://images-na.ssl-images-amazon.com/images/P/0515142220.01._SX360_SCLZZZZZZZ_.jpg   https://en.wikipedia.org/wiki/Sleeping_with_the_Fishes_(novel)   		
6772	http://dbpedia.org/resource/The_Ode_Less_Travelled:_Unlocking_the_Poet_Within	https://upload.wikimedia.org/wikipedia/en/4/4c/TheOdeLessTravelledStephenFry.jpg	https://en.wikipedia.org/wiki/The_Ode_Less_Travelled:_Unlocking_the_Poet_Within
6773	http://dbpedia.org/resource/The_Picts_and_the_Martyrs	https://upload.wikimedia.org/wikipedia/en/thumb/1/12/PictsAndMartyrs.jpg/220px-PictsAndMartyrs.jpg	https://en.wikipedia.org/wiki/The_Picts_and_the_Martyrs
6774	http://dbpedia.org/resource/The_Timeless_Way_of_Building	https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/The_Timeless_Way_of_Building.jpg/220px-The_Timeless_Way_of_Building.jpg	https://en.wikipedia.org/wiki/The_Timeless_Way_of_Building
6775	http://dbpedia.org/resource/The_Saga_of_Erik_the_Viking	https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Erik_the_viking.jpg/220px-Erik_the_viking.jpg	https://en.wikipedia.org/wiki/The_Saga_of_Erik_the_Viking
6776	http://dbpedia.org/resource/The_School_for_Scandal	https://images-na.ssl-images-amazon.com/images/P/0486266877.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/The_School_for_Scandal
6777	http://dbpedia.org/resource/The_Voyage_Out	https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/The_Voyage_Out.jpg/220px-The_Voyage_Out.jpg	https://en.wikipedia.org/wiki/The_Voyage_Out
6778	http://dbpedia.org/resource/The_Stories_of_English	https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/The_Stories_Of_English.jpg/220px-The_Stories_Of_English.jpg	https://en.wikipedia.org/wiki/The_Stories_of_English
6779	http://dbpedia.org/resource/Dragons_of_the_Dwarven_Depths	https://upload.wikimedia.org/wikipedia/en/6/63/Dragons_of_the_Dwarven_Depths_novel_cover.jpg	https://en.wikipedia.org/wiki/Dragons_of_the_Dwarven_Depths
6780	http://dbpedia.org/resource/Tooth_and_Nail_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/IanRankinToothandNail.jpg/220px-IanRankinToothandNail.jpg	https://en.wikipedia.org/wiki/Tooth_and_Nail_(novel)
6781	http://dbpedia.org/resource/Trouble_with_Lichen	https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/TroubleWithLichen.jpg/220px-TroubleWithLichen.jpg	https://en.wikipedia.org/wiki/Trouble_with_Lichen
6782	http://dbpedia.org/resource/Winter_Holiday_(novel)	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Winter_Holiday_cover.jpg/220px-Winter_Holiday_cover.jpg	https://en.wikipedia.org/wiki/Winter_Holiday_(novel)
6783	http://dbpedia.org/resource/Complete_Adventurer	https://upload.wikimedia.org/wikipedia/en/f/f3/Compadventurercover.jpg	https://en.wikipedia.org/wiki/Complete_Adventurer
6784	http://dbpedia.org/resource/Complete_Arcane	https://upload.wikimedia.org/wikipedia/en/2/20/Complete-arcane-cover.jpg	https://en.wikipedia.org/wiki/Complete_Arcane
6785	http://dbpedia.org/resource/Eberron_Campaign_Setting	https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Eberron_cs_book_cover.jpg/250px-Eberron_cs_book_cover.jpg	https://en.wikipedia.org/wiki/Eberron_Campaign_Setting
6786	http://dbpedia.org/resource/Sharn:_City_of_Towers	https://upload.wikimedia.org/wikipedia/en/7/7a/Sharn%2C_City_of_Towers_%28D%26D_manual%29.jpg	https://en.wikipedia.org/wiki/Sharn:_City_of_Towers
6787	http://dbpedia.org/resource/A_Study_in_Scarlet	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/ArthurConanDoyle_AStudyInScarlet_annual.jpg/220px-ArthurConanDoyle_AStudyInScarlet_annual.jpg	https://en.wikipedia.org/wiki/A_Study_in_Scarlet
6788	http://dbpedia.org/resource/Angus,_Thongs_and_Full-Frontal_Snogging	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/RennisonAngus.jpg/220px-RennisonAngus.jpg	https://en.wikipedia.org/wiki/Angus,_Thongs_and_Full-Frontal_Snogging
6789	http://dbpedia.org/resource/Crocodile_on_the_Sandbank	https://upload.wikimedia.org/wikipedia/en/1/18/CrocodileOTS1stedition.png	https://en.wikipedia.org/wiki/Crocodile_on_the_Sandbank
6790	http://dbpedia.org/resource/The_Official_Preppy_Handbook	https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Official-Preppy-Handbook-Cover.png/220px-Official-Preppy-Handbook-Cover.png	https://en.wikipedia.org/wiki/The_Official_Preppy_Handbook
6791	http://dbpedia.org/resource/He_Shall_Thunder_in_the_Sky	https://upload.wikimedia.org/wikipedia/en/a/a5/HeShallThunder.png	https://en.wikipedia.org/wiki/He_Shall_Thunder_in_the_Sky
6792	http://dbpedia.org/resource/Lord_of_the_Silent	https://upload.wikimedia.org/wikipedia/en/5/5a/LordoftheSilent.png	https://en.wikipedia.org/wiki/Lord_of_the_Silent
6793	http://dbpedia.org/resource/It's_OK,_I'm_Wearing_Really_Big_Knickers	https://upload.wikimedia.org/wikipedia/en/thumb/0/08/RennisonOK.jpg/220px-RennisonOK.jpg	https://en.wikipedia.org/wiki/It's_OK,_I'm_Wearing_Really_Big_Knickers
6794	http://dbpedia.org/resource/Paris_in_the_Twentieth_Century	https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Paris_in_the_20th_Century_%28book_cover%29.jpg/220px-Paris_in_the_20th_Century_%28book_cover%29.jpg	https://en.wikipedia.org/wiki/Paris_in_the_Twentieth_Century
6795	http://dbpedia.org/resource/Freaky_Green_Eyes	https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Freaky_Green_Eyes.jpg/200px-Freaky_Green_Eyes.jpg	https://en.wikipedia.org/wiki/Freaky_Green_Eyes
6796	http://dbpedia.org/resource/Magic_or_Madness	https://upload.wikimedia.org/wikipedia/en/e/e8/Magic_or_madness.jpg	https://en.wikipedia.org/wiki/Magic_or_Madness
6797	http://dbpedia.org/resource/Missing_Angel_Juan	https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Missing_Angel_Juan.jpg/220px-Missing_Angel_Juan.jpg	https://en.wikipedia.org/wiki/Missing_Angel_Juan
6798	http://dbpedia.org/resource/The_Andromeda_Strain	https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Big-andromedastrain.jpg/220px-Big-andromedastrain.jpg	https://en.wikipedia.org/wiki/The_Andromeda_Strain
6799	http://dbpedia.org/resource/The_Whalestoe_Letters	https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/The_Whalestoe_Letters.jpg/220px-The_Whalestoe_Letters.jpg	https://en.wikipedia.org/wiki/The_Whalestoe_Letters
6800	http://dbpedia.org/resource/The_Curse_of_the_Pharaohs_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/CurseotPh1st.png/200px-CurseotPh1st.png	https://en.wikipedia.org/wiki/The_Curse_of_the_Pharaohs_(novel)
6801	http://dbpedia.org/resource/1001_Movies_You_Must_See_Before_You_Die	https://upload.wikimedia.org/wikipedia/en/thumb/4/44/1001moviescover.jpg/220px-1001moviescover.jpg	https://en.wikipedia.org/wiki/1001_Movies_You_Must_See_Before_You_Die
6802	http://dbpedia.org/resource/Annals_of_the_Former_World	https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/McPheeAnnals.JPG/220px-McPheeAnnals.JPG	https://en.wikipedia.org/wiki/Annals_of_the_Former_World
6803	http://dbpedia.org/resource/The_Hound_of_the_Baskervilles	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Cover_%28Hound_of_Baskervilles%2C_1902%29.jpg/220px-Cover_%28Hound_of_Baskervilles%2C_1902%29.jpg	https://en.wikipedia.org/wiki/The_Hound_of_the_Baskervilles
6804	http://dbpedia.org/resource/Code:_The_Hidden_Language_of_Computer_Hardware_and_Software	https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Code_The_Hidden_Language_of_Computer_Hardware_and_Software.jpg/220px-Code_The_Hidden_Language_of_Computer_Hardware_and_Software.jpg	https://en.wikipedia.org/wiki/Code:_The_Hidden_Language_of_Computer_Hardware_and_Software
6805	http://dbpedia.org/resource/The_Last_of_the_Mohicans	https://images-na.ssl-images-amazon.com/images/P/0553213296.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/The_Last_of_the_Mohicans
6806	http://dbpedia.org/resource/The_Princess_Diaries_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/ThePrincessDiariesNovel.jpg/220px-ThePrincessDiariesNovel.jpg	https://en.wikipedia.org/wiki/The_Princess_Diaries_(novel)
6807	http://dbpedia.org/resource/The_Return_of_Sherlock_Holmes	https://upload.wikimedia.org/wikipedia/en/thumb/8/89/TheReturnOfSherlockHolmes.jpg/220px-TheReturnOfSherlockHolmes.jpg	https://en.wikipedia.org/wiki/The_Return_of_Sherlock_Holmes
6808	http://dbpedia.org/resource/Blood_of_the_Fold	https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Blood_of_the_Fold.jpg/220px-Blood_of_the_Fold.jpg	https://en.wikipedia.org/wiki/Blood_of_the_Fold
6809	http://dbpedia.org/resource/A_Man_for_All_Seasons   https://upload.wikimedia.org/wikipedia/commons/7/72/A_Man_For_All_Seasons_Prog_1960.jpg https://en.wikipedia.org/wiki/A_Man_for_All_Seasons_(play) 		
6810	http://dbpedia.org/resource/At_the_Bottom_of_the_River	https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Jamaica_Kincaid_-_At_the_Bottom_of_the_River.jpeg/220px-Jamaica_Kincaid_-_At_the_Bottom_of_the_River.jpeg	https://en.wikipedia.org/wiki/At_the_Bottom_of_the_River
6811	http://dbpedia.org/resource/By_the_Shores_of_Silver_Lake	https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/By_shore_silver_lake_cover.jpg/220px-By_shore_silver_lake_cover.jpg	https://en.wikipedia.org/wiki/By_the_Shores_of_Silver_Lake
6812	http://dbpedia.org/resource/Fair_and_Tender_Ladies	https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Fair_and_Tender_Ladies.jpg/220px-Fair_and_Tender_Ladies.jpg	https://en.wikipedia.org/wiki/Fair_and_Tender_Ladies
6813	http://dbpedia.org/resource/Jay's_Journal	https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/JaysJournal.jpg/220px-JaysJournal.jpg	https://en.wikipedia.org/wiki/Jay's_Journal
6814	http://dbpedia.org/resource/Dorothy_and_the_Wizard_in_Oz	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Ozbook04cover.jpeg/200px-Ozbook04cover.jpeg	https://en.wikipedia.org/wiki/Dorothy_and_the_Wizard_in_Oz
6815	http://dbpedia.org/resource/Ysabel	https://upload.wikimedia.org/wikipedia/en/8/82/Ysabel_cover.jpg	https://en.wikipedia.org/wiki/Ysabel
6816	http://dbpedia.org/resource/Woman_at_Point_Zero	https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Woman_at_point_zero_1st_eng_ed.jpg/220px-Woman_at_point_zero_1st_eng_ed.jpg	https://en.wikipedia.org/wiki/Woman_at_Point_Zero
6817	http://dbpedia.org/resource/In_the_Country_of_Men	https://upload.wikimedia.org/wikipedia/en/thumb/3/38/InTheCountryOfMen.jpg/220px-InTheCountryOfMen.jpg	https://en.wikipedia.org/wiki/In_the_Country_of_Men
6818	http://dbpedia.org/resource/Little_House_on_the_Prairie_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/LHbookCover.jpg/220px-LHbookCover.jpg	https://en.wikipedia.org/wiki/Little_House_on_the_Prairie_(novel)
6820	http://dbpedia.org/resource/Little_Lord_Fauntleroy	https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Fauntleroy-FC-1886.jpg/150px-Fauntleroy-FC-1886.jpg	https://en.wikipedia.org/wiki/Little_Lord_Fauntleroy
6821	http://dbpedia.org/resource/The_Fortunate_Pilgrim	https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Fortunate_pilgrim_novel.jpg/220px-Fortunate_pilgrim_novel.jpg	https://en.wikipedia.org/wiki/The_Fortunate_Pilgrim
6822	http://dbpedia.org/resource/Little_Town_on_the_Prairie	https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/LittleTownOnThePrairie.jpg/220px-LittleTownOnThePrairie.jpg	https://en.wikipedia.org/wiki/Little_Town_on_the_Prairie
6823	http://dbpedia.org/resource/A_Mango-Shaped_Space	https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/1st_edition_copy_of_A_Mango_Shaped_Space_by_Wendy_Mass.jpg/220px-1st_edition_copy_of_A_Mango_Shaped_Space_by_Wendy_Mass.jpg	https://en.wikipedia.org/wiki/A_Mango-Shaped_Space
6824	http://dbpedia.org/resource/Brave_New_Girl_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Brave_New_Girl_%28Luna_novel%29.jpg/220px-Brave_New_Girl_%28Luna_novel%29.jpg	https://en.wikipedia.org/wiki/Brave_New_Girl_(novel)
6825	http://dbpedia.org/resource/Eleven_Hours	https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Eleven_Hours.jpg/220px-Eleven_Hours.jpg	https://en.wikipedia.org/wiki/Eleven_Hours
6826	http://dbpedia.org/resource/Myra_Breckinridge	https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Myra_Breckinridge-Gore_Vidal.jpg/220px-Myra_Breckinridge-Gore_Vidal.jpg	https://en.wikipedia.org/wiki/Myra_Breckinridge
6827	http://dbpedia.org/resource/Forty_Words_for_Sorrow	https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Forty_Words_for_Sorrow.jpg/220px-Forty_Words_for_Sorrow.jpg	https://en.wikipedia.org/wiki/Forty_Words_for_Sorrow
6828	http://dbpedia.org/resource/On_the_Banks_of_Plum_Creek	https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/OnTheBanksOfPlumCreek.jpg/220px-OnTheBanksOfPlumCreek.jpg	https://en.wikipedia.org/wiki/On_the_Banks_of_Plum_Creek
6829	http://dbpedia.org/resource/Ozma_of_Oz	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Ozbook03cover.jpg/220px-Ozbook03cover.jpg	https://en.wikipedia.org/wiki/Ozma_of_Oz
6830	http://dbpedia.org/resource/In_the_Cage	https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/In_The_Cage_%28London%2C_Duckworth%2C_1898%29_binding_cover.jpg/220px-In_The_Cage_%28London%2C_Duckworth%2C_1898%29_binding_cover.jpg	https://en.wikipedia.org/wiki/In_the_Cage
6831	http://dbpedia.org/resource/The_True_Believer	https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/The_True_Believer%2C_first_edition.jpg/220px-The_True_Believer%2C_first_edition.jpg	https://en.wikipedia.org/wiki/The_True_Believer
6832	http://dbpedia.org/resource/Red_Harvest	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Red_Harvest_%281st_ed_cover%29.jpg/220px-Red_Harvest_%281st_ed_cover%29.jpg	https://en.wikipedia.org/wiki/Red_Harvest
6833	http://dbpedia.org/resource/Rosencrantz_and_Guildenstern_Are_Dead   https://images-na.ssl-images-amazon.com/images/P/0802132758.01._SX360_SCLZZZZZZZ_.jpg   https://en.wikipedia.org/wiki/Rosencrantz_and_Guildenstern_Are_Dead		
6834	http://dbpedia.org/resource/The_Sisterhood_of_the_Traveling_Pants_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/The_Sisterhood_of_the_Traveling_Pants.jpg/220px-The_Sisterhood_of_the_Traveling_Pants.jpg	https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_(novel)
6835	http://dbpedia.org/resource/The_Big_Over_Easy	https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Cover_of_The_big_over_easy.jpg/220px-Cover_of_The_big_over_easy.jpg	https://en.wikipedia.org/wiki/The_Big_Over_Easy
6836	http://dbpedia.org/resource/The_Long_Winter_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/TheLongWinter.jpg/220px-TheLongWinter.jpg	https://en.wikipedia.org/wiki/The_Long_Winter_(novel)
6837	http://dbpedia.org/resource/The_Once_and_Future_King	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Once-and-Future-King-FC.jpg/220px-Once-and-Future-King-FC.jpg	https://en.wikipedia.org/wiki/The_Once_and_Future_King
6838	http://dbpedia.org/resource/The_Phantom_of_the_Opera	https://images-na.ssl-images-amazon.com/images/P/0060809248.01._SX360_SCLZZZZZZZ_.jpg	https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(novel)
6839	http://dbpedia.org/resource/The_Pigman	https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/The_Pigman-Paul_Zindel.jpg/220px-The_Pigman-Paul_Zindel.jpg	https://en.wikipedia.org/wiki/The_Pigman
6840	http://dbpedia.org/resource/The_Postman_Always_Rings_Twice_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Cain_The_Postman_Always_Rings_Twice.jpg/220px-Cain_The_Postman_Always_Rings_Twice.jpg	https://en.wikipedia.org/wiki/The_Postman_Always_Rings_Twice_(novel)
6841	http://dbpedia.org/resource/Giles_Goat-Boy	https://upload.wikimedia.org/wikipedia/en/7/7f/GilesGoatBoy.jpg	https://en.wikipedia.org/wiki/Giles_Goat-Boy
6842	http://dbpedia.org/resource/Letters_to_a_Young_Contrarian	https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/Letters_to_a_Young_Contrarian.jpg/220px-Letters_to_a_Young_Contrarian.jpg	https://en.wikipedia.org/wiki/Letters_to_a_Young_Contrarian
6843	http://dbpedia.org/resource/The_Silver_Wolf	https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/The_Silver_Wolf.jpg/220px-The_Silver_Wolf.jpg	https://en.wikipedia.org/wiki/The_Silver_Wolf
6844	http://dbpedia.org/resource/Bound_for_Glory_(book)	https://upload.wikimedia.org/wikipedia/en/thumb/3/31/BoundForGlory.JPG/220px-BoundForGlory.JPG	https://en.wikipedia.org/wiki/Bound_for_Glory_(book)
6845	http://dbpedia.org/resource/These_Happy_Golden_Years	https://upload.wikimedia.org/wikipedia/en/thumb/d/db/TheseHappyGoldenYears.jpg/220px-TheseHappyGoldenYears.jpg	https://en.wikipedia.org/wiki/These_Happy_Golden_Years
6846	http://dbpedia.org/resource/Peter_Pan_in_Scarlet	https://upload.wikimedia.org/wikipedia/en/f/f9/Peter_Pan_In_Scarlet.jpg	https://en.wikipedia.org/wiki/Peter_Pan_in_Scarlet
6847	http://dbpedia.org/resource/The_Solitaire_Mystery	https://upload.wikimedia.org/wikipedia/en/d/d1/The_Solitaire_Mystery.jpg	https://en.wikipedia.org/wiki/The_Solitaire_Mystery
6848	http://dbpedia.org/resource/I_Had_Trouble_in_Getting_to_Solla_Sollew	https://upload.wikimedia.org/wikipedia/en/b/bc/I_Had_Trouble_in_Getting_to_Solla_Sollew.jpg	https://en.wikipedia.org/wiki/I_Had_Trouble_in_Getting_to_Solla_Sollew
6849	http://dbpedia.org/resource/The_Sneetches_and_Other_Stories	https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/The_Sneetches_and_Other_Stories.png/220px-The_Sneetches_and_Other_Stories.png	https://en.wikipedia.org/wiki/The_Sneetches_and_Other_Stories
6850	http://dbpedia.org/resource/Dirty_Blonde:_The_Diaries_of_Courtney_Love	https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Courtney-Love-Dirty-Blonde.jpg/200px-Courtney-Love-Dirty-Blonde.jpg	https://en.wikipedia.org/wiki/Dirty_Blonde:_The_Diaries_of_Courtney_Love
6851	http://dbpedia.org/resource/Earth_Is_Room_Enough	https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Earth_is_room_enough.jpg/200px-Earth_is_room_enough.jpg	https://en.wikipedia.org/wiki/Earth_Is_Room_Enough
6852	http://dbpedia.org/resource/The_Paradoxes_of_Mr._Pond	https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Paradoxes_of_Mr_Pond.jpg/220px-Paradoxes_of_Mr_Pond.jpg	https://en.wikipedia.org/wiki/The_Paradoxes_of_Mr._Pond
6853	http://dbpedia.org/resource/The_Doom_that_Came_to_Sarnath_and_Other_Stories	https://upload.wikimedia.org/wikipedia/en/thumb/5/51/DoomThatCameToSarnath.jpg/200px-DoomThatCameToSarnath.jpg	https://en.wikipedia.org/wiki/The_Doom_that_Came_to_Sarnath_and_Other_Stories
